timestamp,symbol,open,high,low,close,weighted_price,volume
2017-10-09 15:15:00+00,BTCUSD,4667.10,4667.40,4659.20,4664.30,4663.30,339.10359285
2017-10-09 15:15:00+00,ETHUSD,298.03,298.27,296.74,298.16,297.59,4765.22342993
2017-10-09 15:15:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,400071.88076127
2017-10-09 15:30:00+00,BTCUSD,4664.40,4668.30,4640.10,4644.50,4654.71,471.31702012
2017-10-09 15:30:00+00,ETHUSD,298.20,300.43,298.02,299.51,299.55,5649.65295810
2017-10-09 15:30:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,591120.62746051
2017-10-09 15:45:00+00,BTCUSD,4644.40,4658.80,4640.00,4643.00,4648.12,423.73960653
2017-10-09 15:45:00+00,ETHUSD,299.51,300.37,298.82,298.82,299.49,995.32640150
2017-10-09 15:45:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,297131.55447875
2017-10-09 16:00:00+00,BTCUSD,4643.00,4652.30,4633.30,4649.40,4644.37,198.13890330
2017-10-09 16:00:00+00,ETHUSD,298.82,298.89,297.59,298.50,298.47,1185.44322566
2017-10-09 16:00:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,230900.82648678
2017-10-09 16:15:00+00,BTCUSD,4647.90,4655.90,4640.00,4654.70,4646.77,293.16881312
2017-10-09 16:15:00+00,ETHUSD,298.49,298.91,298.00,298.58,298.48,764.72449334
2017-10-09 16:15:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,353916.31842352
2017-10-09 16:30:00+00,BTCUSD,4654.20,4654.30,4635.00,4653.00,4643.20,271.75323876
2017-10-09 16:30:00+00,ETHUSD,298.63,300.21,297.68,299.00,298.95,1556.39343965
2017-10-09 16:30:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,958466.87869073
2017-10-09 16:45:00+00,BTCUSD,4652.90,4654.40,4637.80,4649.90,4647.17,185.24962658
2017-10-09 16:45:00+00,ETHUSD,298.89,299.50,298.56,299.17,299.19,1261.04038871
2017-10-09 16:45:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,1632352.45206460
2017-10-09 17:00:00+00,BTCUSD,4649.90,4665.20,4646.70,4656.90,4656.91,297.15324384
2017-10-09 17:00:00+00,ETHUSD,299.01,299.22,297.29,297.32,298.15,1048.45810185
2017-10-09 17:00:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,801662.81916013
2017-10-09 17:15:00+00,BTCUSD,4656.50,4680.00,4653.30,4673.90,4669.67,457.40364973
2017-10-09 17:15:00+00,ETHUSD,297.35,297.96,294.57,294.83,295.51,5339.20661031
2017-10-09 17:15:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,1281318.13194042
2017-10-09 17:30:00+00,BTCUSD,4676.80,4688.80,4669.60,4682.70,4680.77,424.85314173
2017-10-09 17:30:00+00,ETHUSD,294.88,295.60,294.11,294.69,294.79,2871.89368672
2017-10-09 17:30:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,710305.43762806
2017-10-09 17:45:00+00,BTCUSD,4683.30,4723.10,4681.00,4715.50,4706.33,2467.00181723
2017-10-09 17:45:00+00,ETHUSD,294.78,296.10,293.00,293.00,294.00,3630.49380223
2017-10-09 17:45:00+00,XRPUSD,0.27,0.27,0.27,0.27,0.27,1388025.32013153
2017-10-09 18:00:00+00,BTCUSD,4715.50,4752.00,4683.50,4713.10,4723.34,2471.08322370
2017-10-09 18:00:00+00,ETHUSD,293.02,293.40,291.80,292.68,292.69,4769.60002987
2017-10-09 18:00:00+00,XRPUSD,0.27,0.27,0.25,0.26,0.26,4106891.14866431
2017-10-09 18:15:00+00,BTCUSD,4717.30,4736.20,4682.20,4714.60,4708.36,1691.16137301
2017-10-09 18:15:00+00,ETHUSD,292.68,294.27,292.56,293.82,293.45,1038.22069759
2017-10-09 18:15:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.26,2624631.00373549
2017-10-09 18:30:00+00,BTCUSD,4712.10,4731.70,4706.00,4727.70,4716.06,518.24396016
2017-10-09 18:30:00+00,ETHUSD,293.69,295.27,292.71,292.71,294.19,2278.17369737
2017-10-09 18:30:00+00,XRPUSD,0.26,0.26,0.25,0.26,0.25,2494847.35053985
2017-10-09 18:45:00+00,BTCUSD,4728.20,4765.00,4722.10,4745.80,4748.84,940.91811924
2017-10-09 18:45:00+00,ETHUSD,292.85,293.02,291.10,291.53,292.07,2364.26747364
2017-10-09 18:45:00+00,XRPUSD,0.26,0.26,0.25,0.25,0.26,1945450.42109386
2017-10-09 19:00:00+00,BTCUSD,4756.30,4811.90,4745.00,4811.90,4786.74,2473.27080471
2017-10-09 19:00:00+00,ETHUSD,291.52,292.14,290.02,290.02,291.03,4313.37028025
2017-10-09 19:15:00+00,BTCUSD,4811.90,4834.00,4781.00,4833.00,4807.80,1458.47734403
2017-10-09 19:15:00+00,ETHUSD,290.02,290.16,287.20,288.05,288.82,5983.40348124
2017-10-09 19:30:00+00,BTCUSD,4833.00,4850.00,4810.70,4833.00,4831.06,2298.84506065
2017-10-09 19:30:00+00,ETHUSD,287.92,289.28,287.03,289.01,287.61,3991.95076430
2017-10-09 19:45:00+00,BTCUSD,4833.00,4879.80,4790.20,4792.70,4849.28,2125.89762662
2017-10-09 19:45:00+00,ETHUSD,289.06,292.55,287.20,291.72,288.69,4422.15729304
2017-10-09 20:00:00+00,ETHUSD,292.03,299.71,292.00,295.95,296.43,10451.81970223
2017-10-09 20:00:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,2198511.28643190
2017-10-09 20:15:00+00,ETHUSD,295.91,297.90,292.00,297.86,295.18,5211.38399746
2017-10-09 20:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,673074.60921525
2017-10-09 20:30:00+00,ETHUSD,297.85,298.15,295.01,295.81,296.69,1802.62692321
2017-10-09 20:30:00+00,XRPUSD,0.25,0.26,0.25,0.25,0.25,1433503.62400949
2017-10-09 20:45:00+00,ETHUSD,295.81,296.00,293.97,294.37,295.09,2191.51606446
2017-10-09 20:45:00+00,XRPUSD,0.25,0.26,0.24,0.24,0.25,1565265.48108534
2017-10-09 21:00:00+00,BTCUSD,4849.00,4850.00,4798.00,4800.30,4820.87,469.66003617
2017-10-09 21:00:00+00,ETHUSD,294.46,295.28,293.00,294.25,294.04,1460.73017415
2017-10-09 21:00:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.25,930676.94456231
2017-10-09 21:15:00+00,BTCUSD,4800.30,4810.20,4786.00,4799.80,4800.90,380.38111606
2017-10-09 21:15:00+00,ETHUSD,294.26,295.15,293.99,294.81,294.41,962.08173516
2017-10-09 21:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,754368.38562876
2017-10-09 21:30:00+00,BTCUSD,4800.00,4822.00,4798.80,4818.90,4808.82,503.45872389
2017-10-09 21:30:00+00,ETHUSD,294.81,297.63,294.81,297.45,296.55,782.42450619
2017-10-09 21:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,757442.62553406
2017-10-09 21:45:00+00,BTCUSD,4818.40,4819.00,4805.00,4815.30,4809.37,202.30450741
2017-10-09 21:45:00+00,ETHUSD,297.33,299.32,297.26,298.66,298.71,2413.84506172
2017-10-09 21:45:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.25,477734.18208675
2017-10-09 22:00:00+00,BTCUSD,4818.70,4827.00,4789.20,4797.80,4814.29,971.21131509
2017-10-09 22:15:00+00,BTCUSD,4797.90,4797.90,4732.00,4777.80,4767.53,1506.64583893
2017-10-09 22:30:00+00,BTCUSD,4777.90,4788.20,4765.20,4780.00,4773.99,319.58705261
2017-10-09 22:45:00+00,BTCUSD,4780.00,4781.70,4752.20,4752.30,4769.28,439.33274470
2017-10-09 23:00:00+00,BTCUSD,4752.20,4780.20,4750.00,4773.00,4764.21,255.04874699
2017-10-09 23:00:00+00,ETHUSD,297.59,298.19,296.21,296.37,297.38,860.23383986
2017-10-09 23:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,910813.51826813
2017-10-09 23:15:00+00,BTCUSD,4773.10,4818.70,4773.10,4797.00,4802.89,598.49597239
2017-10-09 23:15:00+00,ETHUSD,296.59,297.03,295.73,295.81,296.46,553.11785455
2017-10-09 23:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,480788.14953664
2017-10-09 23:30:00+00,BTCUSD,4797.10,4803.00,4780.00,4786.80,4792.58,339.65662279
2017-10-09 23:30:00+00,ETHUSD,295.86,297.02,295.44,296.35,296.13,947.70105935
2017-10-09 23:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,208532.98775861
2017-10-09 23:45:00+00,BTCUSD,4786.80,4792.30,4782.00,4782.30,4786.88,170.19977447
2017-10-09 23:45:00+00,ETHUSD,296.35,297.68,296.04,297.35,296.63,803.46823275
2017-10-09 23:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,244648.25167337
2017-10-10 00:00:00+00,BTCUSD,4782.30,4817.90,4782.20,4814.80,4802.65,445.93699269
2017-10-10 00:00:00+00,ETHUSD,297.43,298.45,296.82,296.82,297.81,513.73332447
2017-10-10 00:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,259519.00066666
2017-10-10 00:15:00+00,BTCUSD,4814.80,4851.00,4814.80,4847.80,4835.58,1122.33618603
2017-10-10 00:15:00+00,ETHUSD,296.80,296.80,294.86,296.65,295.65,1174.64853002
2017-10-10 00:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,364503.85679246
2017-10-10 00:30:00+00,BTCUSD,4847.80,4851.00,4830.80,4850.20,4842.60,267.54576792
2017-10-10 00:30:00+00,ETHUSD,296.34,296.65,295.63,296.14,296.12,627.92175103
2017-10-10 00:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,367596.77553976
2017-10-10 00:45:00+00,BTCUSD,4850.40,4884.90,4838.10,4876.80,4865.10,714.15061646
2017-10-10 00:45:00+00,ETHUSD,296.16,297.06,295.83,296.28,296.41,1084.33974751
2017-10-10 00:45:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.25,545212.65078965
2017-10-10 01:00:00+00,BTCUSD,4882.90,4893.90,4860.00,4860.20,4877.28,946.24842120
2017-10-10 01:00:00+00,ETHUSD,296.16,296.56,293.73,294.20,294.70,1191.14860889
2017-10-10 01:00:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,479139.03750823
2017-10-10 01:15:00+00,BTCUSD,4860.00,4861.40,4841.00,4841.00,4847.03,426.74274584
2017-10-10 01:15:00+00,ETHUSD,294.14,294.28,292.72,293.19,293.29,1451.67371914
2017-10-10 01:15:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.25,700585.82164414
2017-10-10 01:30:00+00,BTCUSD,4841.10,4842.90,4826.20,4838.10,4834.45,268.48522886
2017-10-10 01:30:00+00,ETHUSD,293.01,294.83,292.57,294.72,293.78,1285.76604204
2017-10-10 01:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,600617.65748338
2017-10-10 01:45:00+00,BTCUSD,4837.00,4839.00,4817.00,4817.30,4829.07,281.12686504
2017-10-10 01:45:00+00,ETHUSD,294.81,296.95,294.75,296.29,296.12,1002.55618670
2017-10-10 01:45:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,556128.28089674
2017-10-10 02:00:00+00,BTCUSD,4817.30,4821.30,4788.90,4811.90,4805.75,580.43781534
2017-10-10 02:00:00+00,ETHUSD,296.31,297.00,295.49,296.45,296.13,1364.05290667
2017-10-10 02:00:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,552775.10818742
2017-10-10 02:15:00+00,BTCUSD,4811.00,4814.50,4805.00,4813.70,4808.47,238.49952109
2017-10-10 02:15:00+00,ETHUSD,296.32,297.99,296.01,296.30,297.00,792.32341897
2017-10-10 02:15:00+00,XRPUSD,0.25,0.25,0.24,0.24,0.24,583398.01057952
2017-10-10 02:30:00+00,BTCUSD,4811.30,4829.90,4811.30,4816.00,4820.01,188.46549002
2017-10-10 02:30:00+00,ETHUSD,296.20,296.28,294.60,296.17,295.45,663.57349105
2017-10-10 02:30:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,781242.55164359
2017-10-10 02:45:00+00,BTCUSD,4817.00,4830.00,4816.00,4827.00,4823.94,124.92160044
2017-10-10 02:45:00+00,ETHUSD,296.40,297.64,295.82,296.96,296.92,717.92403690
2017-10-10 02:45:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,461723.21331244
2017-10-10 03:00:00+00,BTCUSD,4826.80,4826.80,4799.10,4799.90,4815.97,197.59767704
2017-10-10 03:00:00+00,ETHUSD,297.08,297.36,296.01,296.01,296.83,1105.04189763
2017-10-10 03:00:00+00,XRPUSD,0.24,0.24,0.24,0.24,0.24,299247.58964314
2017-10-10 03:15:00+00,BTCUSD,4799.80,4800.00,4770.00,4792.00,4785.29,824.69717002
2017-10-10 03:15:00+00,ETHUSD,296.01,296.67,295.11,296.09,295.94,612.62097983
2017-10-10 03:15:00+00,XRPUSD,0.24,0.25,0.24,0.24,0.24,363117.28889410
2017-10-10 03:30:00+00,BTCUSD,4792.60,4809.20,4792.00,4800.00,4801.44,138.17695126
2017-10-10 03:30:00+00,ETHUSD,296.02,297.93,295.62,297.79,297.07,642.26148830
2017-10-10 03:30:00+00,XRPUSD,0.24,0.25,0.24,0.24,0.24,128098.58380872
2017-10-10 03:45:00+00,BTCUSD,4798.50,4799.80,4785.00,4790.90,4791.68,131.32235305
2017-10-10 03:45:00+00,ETHUSD,297.78,299.00,297.26,298.36,298.11,1235.45053165
2017-10-10 03:45:00+00,XRPUSD,0.24,0.25,0.24,0.25,0.25,175504.91243862
2017-10-10 04:00:00+00,BTCUSD,4790.80,4831.60,4790.20,4830.10,4813.89,336.39395848
2017-10-10 04:00:00+00,ETHUSD,298.26,298.58,297.10,297.48,297.79,558.75339427
2017-10-10 04:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,725769.72040081
2017-10-10 04:15:00+00,BTCUSD,4830.10,4830.10,4813.70,4820.80,4820.93,156.46989832
2017-10-10 04:15:00+00,ETHUSD,297.43,297.43,296.10,296.93,296.69,416.17258894
2017-10-10 04:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,301886.83260009
2017-10-10 04:30:00+00,BTCUSD,4820.70,4830.90,4813.50,4822.00,4822.25,155.22589337
2017-10-10 04:30:00+00,ETHUSD,296.77,297.67,296.76,296.80,297.12,137.22226415
2017-10-10 04:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,215714.57647957
2017-10-10 04:45:00+00,BTCUSD,4815.80,4820.90,4803.60,4805.60,4814.12,138.21070271
2017-10-10 04:45:00+00,ETHUSD,296.80,297.70,296.78,297.09,297.20,289.69001428
2017-10-10 04:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,35435.54145251
2017-10-10 05:00:00+00,BTCUSD,4808.80,4815.00,4804.10,4813.20,4810.70,195.01812787
2017-10-10 05:00:00+00,ETHUSD,297.09,297.24,296.30,297.19,297.02,448.53889330
2017-10-10 05:00:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,234055.72474637
2017-10-10 05:15:00+00,BTCUSD,4809.90,4821.00,4808.90,4820.50,4818.85,129.23412610
2017-10-10 05:15:00+00,ETHUSD,297.30,299.50,297.20,298.98,298.28,1190.88266993
2017-10-10 05:15:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,186606.88545200
2017-10-10 05:30:00+00,BTCUSD,4819.00,4827.70,4818.50,4827.70,4821.72,168.16918279
2017-10-10 05:30:00+00,ETHUSD,298.88,299.82,298.85,299.42,299.32,610.85673951
2017-10-10 05:30:00+00,XRPUSD,0.25,0.25,0.24,0.25,0.25,65610.60493373
2017-10-10 05:45:00+00,BTCUSD,4827.70,4843.30,4827.00,4842.80,4833.53,249.07534407
2017-10-10 05:45:00+00,ETHUSD,299.17,300.39,298.81,300.39,299.61,754.79471819
2017-10-10 05:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,150978.23803735
2017-10-10 06:00:00+00,BTCUSD,4842.80,4865.80,4840.20,4863.00,4849.67,439.31401511
2017-10-10 06:00:00+00,ETHUSD,300.41,300.84,299.98,300.16,300.55,910.07938190
2017-10-10 06:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,124368.04201398
2017-10-10 06:15:00+00,BTCUSD,4861.30,4862.90,4847.00,4847.50,4854.38,178.10850736
2017-10-10 06:15:00+00,ETHUSD,300.14,300.52,299.78,300.30,300.29,161.08733688
2017-10-10 06:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,96438.60534764
2017-10-10 06:30:00+00,BTCUSD,4847.50,4847.60,4830.20,4837.00,4839.40,205.74805140
2017-10-10 06:30:00+00,ETHUSD,300.30,300.33,298.57,298.73,299.66,515.65786842
2017-10-10 06:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,99282.01580459
2017-10-10 06:45:00+00,BTCUSD,4837.00,4845.00,4836.90,4845.00,4841.60,126.07494561
2017-10-10 06:45:00+00,ETHUSD,298.80,299.58,298.02,298.36,298.76,817.53640366
2017-10-10 06:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,404175.90188883
2017-10-10 07:00:00+00,BTCUSD,4845.00,4853.40,4818.50,4819.00,4837.60,363.70172036
2017-10-10 07:00:00+00,ETHUSD,298.67,299.10,296.52,296.91,297.81,1160.26931435
2017-10-10 07:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,339826.79172500
2017-10-10 07:15:00+00,BTCUSD,4819.10,4823.60,4805.00,4821.80,4815.22,247.57519928
2017-10-10 07:15:00+00,ETHUSD,296.80,297.30,295.85,297.06,296.53,1255.53278908
2017-10-10 07:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,645802.75547395
2017-10-10 07:30:00+00,BTCUSD,4822.60,4824.00,4813.70,4822.00,4821.15,157.28521009
2017-10-10 07:30:00+00,ETHUSD,296.86,297.35,296.57,297.30,297.12,334.42263489
2017-10-10 07:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,622159.43090908
2017-10-10 07:45:00+00,BTCUSD,4822.00,4824.00,4780.20,4783.00,4804.59,456.10513266
2017-10-10 07:45:00+00,ETHUSD,297.30,297.57,296.17,296.50,297.22,1056.34893557
2017-10-10 07:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,397409.30032554
2017-10-10 08:00:00+00,BTCUSD,4783.00,4787.10,4757.60,4787.00,4770.47,713.98297376
2017-10-10 08:00:00+00,ETHUSD,296.50,297.80,295.40,297.66,296.72,884.32234040
2017-10-10 08:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,663900.90643072
2017-10-10 08:15:00+00,BTCUSD,4787.10,4790.00,4770.00,4779.00,4779.76,287.80269299
2017-10-10 08:15:00+00,ETHUSD,297.68,298.74,297.10,298.06,298.03,619.16935061
2017-10-10 08:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,975684.81093736
2017-10-10 08:30:00+00,BTCUSD,4779.10,4813.30,4779.10,4805.50,4797.60,331.15350884
2017-10-10 08:30:00+00,ETHUSD,298.19,299.00,297.83,298.24,298.60,643.30838923
2017-10-10 08:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,395391.95506413
2017-10-10 08:45:00+00,BTCUSD,4808.50,4820.00,4791.60,4793.10,4809.91,223.59569318
2017-10-10 08:45:00+00,ETHUSD,298.21,298.83,297.00,297.15,298.08,439.88424890
2017-10-10 08:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,386721.54066858
2017-10-10 09:00:00+00,BTCUSD,4792.80,4804.00,4792.30,4803.90,4797.64,131.23853350
2017-10-10 09:00:00+00,ETHUSD,297.01,298.12,296.91,297.83,297.39,438.88577528
2017-10-10 09:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,169730.38579596
2017-10-10 09:15:00+00,BTCUSD,4804.00,4811.80,4793.00,4793.10,4803.49,101.04300767
2017-10-10 09:15:00+00,ETHUSD,297.82,298.50,297.50,297.56,298.08,451.90413319
2017-10-10 09:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,132085.36743086
2017-10-10 09:30:00+00,BTCUSD,4793.10,4798.00,4781.00,4795.00,4790.07,357.13284746
2017-10-10 09:30:00+00,ETHUSD,297.57,298.77,297.00,298.69,297.83,580.60920952
2017-10-10 09:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,182371.05547496
2017-10-10 09:45:00+00,BTCUSD,4795.70,4799.20,4775.00,4786.70,4785.16,358.52071663
2017-10-10 09:45:00+00,ETHUSD,298.70,299.00,298.00,298.60,298.58,675.70180840
2017-10-10 09:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,436268.86205941
2017-10-10 10:00:00+00,BTCUSD,4786.60,4795.00,4780.00,4794.90,4783.85,297.35640088
2017-10-10 10:00:00+00,ETHUSD,298.60,300.00,298.02,299.60,299.14,991.03902082
2017-10-10 10:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,369660.49149296
2017-10-10 10:15:00+00,BTCUSD,4794.90,4796.40,4760.00,4785.70,4777.24,961.24096782
2017-10-10 10:15:00+00,ETHUSD,299.60,299.80,297.99,299.49,298.91,925.43308258
2017-10-10 10:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,352939.33766254
2017-10-10 10:30:00+00,BTCUSD,4794.00,4850.00,4785.90,4841.50,4828.12,1297.55741969
2017-10-10 10:30:00+00,ETHUSD,299.60,302.00,299.48,301.01,300.67,2861.47720872
2017-10-10 10:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,287764.10280260
2017-10-10 10:45:00+00,BTCUSD,4841.20,4841.30,4814.40,4818.90,4822.11,347.28344925
2017-10-10 10:45:00+00,ETHUSD,301.04,301.05,299.70,299.86,300.32,557.29501016
2017-10-10 10:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,123399.65975128
2017-10-10 11:00:00+00,BTCUSD,4818.70,4840.00,4818.70,4830.00,4830.29,362.48373908
2017-10-10 11:00:00+00,ETHUSD,299.83,300.57,299.50,299.65,299.97,813.01205519
2017-10-10 11:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,257158.87859142
2017-10-10 11:15:00+00,BTCUSD,4830.00,4830.00,4819.80,4825.90,4826.52,158.04571384
2017-10-10 11:15:00+00,ETHUSD,299.74,300.19,299.58,300.18,299.89,208.05662259
2017-10-10 11:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,182580.53990643
2017-10-10 11:30:00+00,BTCUSD,4825.90,4825.90,4804.20,4805.90,4810.60,405.56993273
2017-10-10 11:30:00+00,ETHUSD,300.12,300.12,299.39,299.73,299.70,311.33241418
2017-10-10 11:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,143335.11077959
2017-10-10 11:45:00+00,BTCUSD,4805.70,4806.00,4793.80,4805.80,4797.80,393.59426557
2017-10-10 11:45:00+00,ETHUSD,299.76,299.76,298.56,298.96,298.95,341.04883175
2017-10-10 11:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,164949.58478551
2017-10-10 12:00:00+00,BTCUSD,4805.10,4833.00,4800.20,4823.10,4818.35,441.16103004
2017-10-10 12:00:00+00,ETHUSD,298.73,299.99,298.68,299.52,299.32,546.75845642
2017-10-10 12:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,316150.41038334
2017-10-10 12:15:00+00,BTCUSD,4823.70,4830.00,4815.10,4827.00,4822.54,271.54198506
2017-10-10 12:15:00+00,ETHUSD,299.50,301.32,299.48,300.96,300.38,419.57914137
2017-10-10 12:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,167064.78594876
2017-10-10 12:30:00+00,BTCUSD,4827.00,4830.10,4820.80,4825.80,4825.65,149.51467356
2017-10-10 12:30:00+00,ETHUSD,300.96,301.42,300.34,301.10,300.99,873.00403393
2017-10-10 12:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,183854.08588125
2017-10-10 12:45:00+00,BTCUSD,4825.90,4854.90,4821.70,4850.80,4839.92,473.69786395
2017-10-10 12:45:00+00,ETHUSD,301.10,303.61,301.00,303.58,302.15,2471.78101539
2017-10-10 12:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,286230.42807910
2017-10-10 13:00:00+00,BTCUSD,4852.80,4857.40,4838.90,4846.60,4851.81,293.69017518
2017-10-10 13:00:00+00,ETHUSD,303.35,303.66,301.85,303.45,302.75,1195.91907941
2017-10-10 13:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,347238.54730257
2017-10-10 13:15:00+00,BTCUSD,4849.80,4849.80,4831.10,4837.10,4840.13,219.22001994
2017-10-10 13:15:00+00,ETHUSD,303.33,304.12,302.32,304.10,303.15,2539.87702540
2017-10-10 13:15:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,233461.99689577
2017-10-10 13:30:00+00,BTCUSD,4836.40,4841.50,4808.00,4819.80,4823.15,587.71266506
2017-10-10 13:30:00+00,ETHUSD,304.01,304.49,302.88,303.45,303.72,1919.71372366
2017-10-10 13:30:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,895890.43247912
2017-10-10 13:45:00+00,BTCUSD,4819.80,4829.10,4819.60,4826.80,4824.28,133.69503708
2017-10-10 13:45:00+00,ETHUSD,303.45,304.70,303.38,304.39,304.03,1322.66755444
2017-10-10 13:45:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,439911.24610744
2017-10-10 14:00:00+00,BTCUSD,4825.90,4834.90,4825.90,4830.10,4831.98,162.32517288
2017-10-10 14:00:00+00,ETHUSD,304.27,304.70,303.90,304.00,304.15,1920.42535015
2017-10-10 14:00:00+00,XRPUSD,0.25,0.25,0.25,0.25,0.25,456693.31326622
2017-10-10 14:15:00+00,BTCUSD,4830.00,4832.00,4821.30,4827.20,4827.53,196.84988024
2017-10-10 14:15:00+00,ETHUSD,303.90,304.00,302.61,303.80,303.19,1354.82759817
2017-10-10 14:15:00+00,XRPUSD,0.25,0.26,0.25,0.26,0.25,570728.46243252
2017-10-10 14:30:00+00,BTCUSD,4827.20,4829.00,4812.60,4814.50,4824.06,248.96492302
2017-10-10 14:30:00+00,ETHUSD,303.69,304.12,302.80,303.32,303.34,1252.20846558
2017-10-10 14:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,1349335.43624287
2017-10-10 14:45:00+00,BTCUSD,4814.40,4815.00,4786.20,4797.20,4797.87,493.85524369
2017-10-10 14:45:00+00,ETHUSD,303.33,304.68,303.01,304.61,303.65,566.86148919
2017-10-10 14:45:00+00,XRPUSD,0.26,0.27,0.26,0.27,0.26,1078331.08649603
2017-10-10 15:00:00+00,BTCUSD,4797.10,4822.40,4797.10,4813.60,4809.72,287.34826430
2017-10-10 15:00:00+00,ETHUSD,304.61,304.70,303.74,304.24,304.23,772.66793234
2017-10-10 15:00:00+00,XRPUSD,0.27,0.27,0.26,0.26,0.26,1869526.19096896
2017-10-10 15:15:00+00,BTCUSD,4811.90,4817.50,4800.20,4806.70,4808.92,80.82728124
2017-10-10 15:15:00+00,ETHUSD,304.25,304.26,303.54,304.18,303.95,447.15458878
2017-10-10 15:15:00+00,XRPUSD,0.26,0.27,0.26,0.26,0.26,780063.05233347
2017-10-10 15:30:00+00,BTCUSD,4806.00,4824.80,4800.30,4814.40,4811.89,266.83708761
2017-10-10 15:30:00+00,ETHUSD,304.19,304.97,303.92,304.69,304.68,1345.96630199
2017-10-10 15:30:00+00,XRPUSD,0.26,0.26,0.26,0.26,0.26,835722.29717930
